RegionID,SizeRank,MSAName,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,city,state_id,state_name,lat,lng,population,density
394976,11,Phoenix,"Phoenix, AZ",city,AZ,139228,139510,139882,140646,141487,142201,142911,143579,144337,145044,145750,146450,147120,147770,148414,149072,149732,150374,150967,151542,152117,152750,153440,154084,154612,155061,155566,156137,156687,157309,157989,158818,159510,160179,160763,161434,162071,162745,163337,164002,164671,165407,166146,166949,167904,168885,169772,170519,171156,171938,172918,174130,175617,177229,184731,184731,184731,187405,190110,193572,197392,202227,207208,212980,219441,227844,237414,247015,256995,265802,274142,279520,282176,285707,290050,295215,298123,299533,299231,297403,294475,292582,290286,288157,285737,284074,283082,282709,282465,281562,279869,277440,274550,271608,267710,263566,259169,253980,248433,241811,236503,231394,226042,219373,212584,206739,199887,192760,186008,181743,178117,174690,170791,167501,164863,162707,160766,158229,157237,156997,157355,156674,155566,155007,154298,153598,151460,149467,146946,145243,143438,141689,139534,137640,136372,134950,133465,131810,130979,130643,130584,130662,130720,131638,132474,133587,134389,136028,138473,141462,144785,148172,151795,155107,158039,160404,162709,165003,167547,170430,173660,176980,180153,183161,185997,188541,190464,191815,193428,195220,197037,198161,198847,199188,199392,199614,199935,200113,200466,200843,201506,202286,203356,204591,206093,207631,209290,211021,212982,215038,217114,219038,221281,223313,224829,225739,226584,227574,228578,229459,230626,231785,232928,233990,235048,236289,237701,239204,240662,242102,243493,244914,246348,247838,249075,250309,251851,253713,255604,257155,258860,260595,262692,264584,266382,267816,269109,270230,271546,273085,274524,275677,276504,277378,278204,279318,280740,282520,284618,286781,289531,292683,296341,299607,301852,303321,304915,307678,312101,317395,323202,328853,334463,340412,347525,355843,365816,376734,387585,397150,405174,412347,419141,425455,432146,439812,449308,459816,470163,478660,482819,481493,475358,467699,459455,451369,443502,437395,433862,432529,432948,434605,437104,439905,442276,444308,445905,446712,447073,Phoenix,AZ,Arizona,33.5722,-112.0892,4064275,1198.9
395057,12,San Francisco,"San Francisco, CA",city,CA,285989,287108,288813,293438,299813,306430,312672,318155,324043,329699,335502,341444,346598,351458,356668,362453,367482,371063,373847,376477,378701,380109,381021,380982,380562,380408,381222,383429,386230,390189,394646,399563,403962,407531,410685,413417,416092,418838,421656,424520,426380,427764,429206,431887,435300,439477,443563,447900,453144,459218,466767,474210,481784,489161,496848,504394,512120,519671,527754,536019,544555,553570,562505,571913,581200,589912,597089,603580,609797,616293,621450,625279,627860,630643,633799,635848,635914,635015,633676,632959,631103,628715,627045,626345,627256,626172,624616,622166,619469,616224,613018,610115,606888,601975,596556,589273,583037,577739,572766,567285,560566,553710,546036,537660,528931,520825,512557,505789,497458,490867,484816,479367,474092,470793,468474,464603,459200,456996,459092,464441,469611,472980,474298,474780,475669,475517,473454,471393,468558,466118,462776,459191,455993,452512,450012,447365,444156,440004,437348,434152,432266,429507,427778,426455,424758,424150,423485,424553,426899,430847,435592,441961,449529,457766,466009,474282,482942,491304,499396,508350,519760,532396,543743,552507,560218,567392,573746,579362,584830,590399,596224,603421,611103,617237,620511,622992,627327,632996,639824,646725,654924,663782,672467,680567,688840,696872,703996,710862,718655,727423,735472,742894,751599,761000,768714,773209,774175,773618,771188,769553,768443,769796,772728,778385,785314,792430,798084,803427,807778,812643,815976,819610,824798,832537,841901,852588,864404,875714,885330,893611,902474,910017,913879,915592,916526,918733,919831,918964,916564,912712,909427,907146,905734,905778,906830,909168,910972,912298,914195,916668,919977,924327,930194,935236,934994,930584,927083,929646,938330,949817,963501,977032,989994,1002214,1015769,1032336,1051197,1070208,1085770,1093858,1096390,1098174,1103848,1112513,1128815,1153756,1185308,1211111,1225598,1226492,1213973,1190554,1163020,1140683,1124447,1112258,1098178,1086199,1077480,1075695,1077852,1082690,1089466,1097212,1104610,1109746,1111173,1109207,1104852,San Francisco,CA,California,37.7558,-122.4449,3364979,7030.7
395025,13,Riverside,"Riverside, CA",city,CA,134279,134828,135359,136447,137521,138643,139768,141022,142290,143607,144849,146055,147248,148293,149460,150685,152045,153417,154964,156737,158475,160050,161473,162936,164281,165481,166588,167790,169238,171131,173326,175979,178723,181432,184010,186367,188673,190620,192719,195222,198319,201600,204925,208480,212009,215750,219420,223163,226517,230147,234457,239460,244703,250777,257774,266144,273664,280566,285963,292256,297671,303667,308652,315235,320687,326138,330889,336339,342064,347481,352308,356300,360066,363625,367523,371035,374259,377036,379178,380788,381998,382854,383339,383298,382989,383103,382384,380826,377757,374100,369896,364613,358611,352366,346514,341028,335595,328662,319267,308069,296754,285977,274539,263059,252157,243548,235392,227181,218885,213245,209124,205387,200838,197420,194865,192514,189650,187512,187090,188097,189862,190834,191641,192364,193552,194101,194074,192928,192291,191118,190941,190870,191135,190851,190225,189236,188552,187311,186241,185034,184132,183269,182876,182598,182546,181905,181358,181115,181630,182568,183499,184554,186202,188577,191344,194325,197357,200052,202801,206039,210617,215774,220896,225990,231533,237528,242966,247246,250441,252994,255593,258425,261491,263924,265656,266921,268645,270617,272860,274904,276637,277810,278701,279875,281647,283580,285377,286826,288035,288961,289615,290153,291634,294079,296870,299418,301520,303667,305006,306004,305115,303295,300612,299115,300451,304435,310284,315534,319488,322590,324984,327769,331174,335492,339818,344070,347482,349880,351102,351903,353061,354407,355989,357705,359547,361848,363730,365357,366077,366718,367122,367408,367055,366644,366548,367111,368413,370447,373317,376197,378610,380327,381809,382965,383361,383181,383676,385983,390801,397414,405537,414044,421649,428685,435563,443704,453081,462862,472046,479615,485873,491766,498119,505149,513489,523023,533988,544794,554098,560643,563285,561968,558034,554442,551507,548868,544417,539791,536265,535324,536605,539309,542893,546967,550946,554959,558398,561515,563467,Riverside,CA,California,33.9381,-117.3949,2332836,1503.9
394532,14,Detroit,"Detroit, MI",city,MI,120059,120189,120513,121164,122020,122963,124061,125140,126096,126900,127779,128711,129629,130372,130997,131547,132155,132791,133436,134118,134831,135525,136132,136713,137326,137859,138264,138525,138761,139104,139434,139842,140200,140655,141101,141560,142003,142401,142631,142882,143204,143633,143984,144343,144763,145307,145843,146358,146849,147201,147550,147794,148143,148521,148959,149424,149868,150333,150728,151111,151489,151774,152004,152190,152464,152659,152763,152898,153136,153432,153679,153902,154130,154365,154487,154467,154314,154082,153760,153316,152779,152172,151529,150800,149910,148948,147901,146982,145994,145118,144185,143318,142175,140805,139384,138169,136980,135671,134018,131985,129663,127230,124638,121712,118925,116744,114885,112609,109428,105983,102750,100292,98432,96808,95594,94396,93310,91846,90443,89155,88418,87700,87204,86812,86811,87067,87006,86736,86119,85424,84500,83538,82491,81666,81013,80450,79904,79290,78827,78574,78541,78554,78498,78377,78218,78162,78258,78644,79268,80176,81258,82267,83324,84315,85282,86168,87144,88253,89574,91235,93388,95698,97869,99909,101849,103811,105326,106680,107928,109446,110919,112483,113965,115320,116378,117040,117527,117816,118222,118693,119341,120121,121102,122269,123588,124801,125712,126413,127065,127791,128446,129206,130263,131477,132448,133453,134410,135540,136272,136875,137452,138164,139083,140153,141329,142540,143859,145156,146337,147510,148590,149587,150338,151128,152069,153212,154481,155812,157355,158769,160119,161052,162077,162789,163438,163644,164010,164561,165786,167347,169127,170600,171772,172657,173144,173256,173055,173087,173519,174110,174910,175920,177144,178257,178745,178912,179105,179866,181463,183646,186397,189167,191992,195015,198255,201637,204987,208224,210476,211366,211027,210531,210458,210889,212648,215644,219712,223703,226992,229416,230192,229518,227951,226771,225940,225352,224686,224565,224960,226008,227461,229161,230729,232141,233254,234263,235019,235538,236024,Detroit,MI,Michigan,42.3834,-83.1024,3725908,1772.2
395078,15,Seattle,"Seattle, WA",city,WA,215398,216084,216759,218125,219663,221095,222602,223815,224871,225746,226650,227743,228979,230281,231614,232832,233805,234737,235584,236633,237495,238481,239330,240430,241371,242327,243199,244026,244729,245248,245803,246515,247242,247976,248613,248936,249516,250101,251265,252407,253905,255323,256703,258165,259569,260954,261970,263185,264670,266343,267947,269761,272110,275001,277799,280392,282793,285095,287488,290125,293122,295770,298757,302119,306128,310807,315973,321806,327103,331922,336412,340852,344533,348776,353170,358514,363759,368816,373669,378097,381995,385469,387900,389391,390208,391574,394273,397900,400924,402750,403379,404163,404570,403663,401454,399105,397101,394836,392217,388720,384780,380312,376249,371570,366856,362318,358292,353988,349962,345733,341586,336276,331339,326955,324050,321702,319888,318680,318179,317948,316622,315036,313246,312970,313186,312609,310533,307189,303982,300332,296865,293615,291138,289348,287173,284808,280966,277599,274162,271566,268910,266414,264276,262341,260909,259139,257008,254508,252489,251694,251813,252760,254356,256539,259335,262359,265876,269214,272250,274906,277657,280554,283423,286220,289058,291953,294693,297493,300265,302843,305088,306978,308757,309967,310782,311342,312309,313607,315548,318113,321498,325243,328717,331582,334120,336452,338879,341502,344590,348150,352184,356708,361811,366773,371123,374769,377968,380867,383195,385250,387311,390031,393462,397853,402721,408044,413505,418912,423671,428046,431859,435510,438836,442137,445784,450343,455780,461825,468437,474736,480614,484402,487839,489633,490259,489320,488134,487040,486055,485767,486833,488257,489341,489905,490061,490252,490335,491446,493566,496754,500370,504760,509957,515499,518698,519956,520667,523946,530606,539192,548984,558126,566902,576072,586837,599756,613619,626352,635500,639848,641331,642763,646573,653315,665981,683608,705583,726025,740775,746014,740292,727347,712206,701294,694720,690501,684824,679445,674970,673247,673590,676206,680310,685210,689567,693041,695282,696701,697824,Seattle,WA,Washington,47.6211,-122.3244,3561397,3376.6
394865,16,Minneapolis,"Minneapolis, MN",city,MN,140242,140706,141124,142124,143230,144541,145991,148024,150100,152203,153885,155672,157348,158886,160435,162069,163686,165281,166954,168835,170870,173009,175045,176760,178136,179230,180223,181160,182489,183882,185435,186814,188244,189636,191079,192659,194234,195687,197040,198368,199814,201193,202629,203986,205410,206726,208122,209505,210825,212134,213391,214867,216443,218186,219827,221295,222694,223958,225064,226124,227425,228897,230159,231511,232938,234408,235562,236334,237123,237885,238848,239648,240240,240683,241020,241484,241856,242306,242434,242304,241783,241288,240767,240497,240380,240424,240272,239933,239379,238743,237814,236838,235745,234776,233523,231920,229944,227618,225327,223275,221651,220383,218940,216861,214291,211553,209068,206736,204488,202346,200004,197970,196649,196136,195989,195931,195636,195051,194281,193834,193683,193917,194546,195268,195838,195790,195230,193922,191976,189762,187760,185623,183659,181532,180040,178468,176936,175213,173540,172085,170758,169569,168359,167089,166081,165669,166090,166792,167615,168714,170280,172180,174232,176351,178281,180062,181705,183322,184924,186384,187871,189438,191187,193263,195284,197305,199002,200621,202062,203525,205079,206488,207661,208200,208504,208693,209047,209380,209844,210403,211288,212487,213924,215373,216612,217413,218075,218755,219754,220875,222110,223546,225266,227014,228554,230018,231149,232092,232631,233146,233874,234919,236316,237950,239832,241966,244114,246347,248169,249554,250295,250735,251140,251735,252795,254430,256295,258335,260562,262776,264712,265866,267101,268074,268945,269259,269574,270280,271451,273246,275125,276708,277580,278147,278486,278791,278962,279461,280456,281882,283748,285878,288167,290144,291068,291067,290736,291319,293403,296677,300512,304422,308064,311920,315889,320185,324769,329372,333188,335220,335593,335547,336204,337625,340373,344108,348961,353890,358041,360814,360983,359132,356163,354206,353012,352081,350738,349857,349712,350518,351790,353476,355019,356259,356896,356841,356426,355862,355511,Minneapolis,MN,Minnesota,44.9635,-93.2678,2892569,3052.2
395056,17,San Diego,"San Diego, CA",city,CA,213864,214711,215737,218061,220572,223730,227362,231346,235100,238305,241431,244198,246611,249347,252878,257269,261309,264468,266992,269383,272021,274689,277340,279477,281507,283466,285956,288922,292605,296682,301749,307280,313052,318690,323864,329322,334097,338611,343210,348080,353473,358180,363890,369303,375668,381280,386726,389290,393183,399071,407606,415702,423879,436252,449413,462273,472548,482023,489727,496291,500619,504237,509527,516500,523923,527806,529901,531573,533070,533918,534164,534267,535380,535261,535341,534743,535653,535289,533444,530110,526896,524160,522558,520877,519439,517376,512697,507397,501560,497134,492409,488941,484824,480585,475180,470833,465217,458268,450148,443248,435648,427765,418776,410013,400006,390883,382504,376448,371266,367899,365887,361984,358901,353777,351878,349310,349632,350040,352933,356159,359424,361465,363470,366706,368043,368232,366448,364625,361934,358133,354686,352956,351937,351050,348890,347326,345740,344853,343424,340538,337273,334488,333212,332154,332450,333242,334224,333985,334237,335993,338033,340558,343422,347477,352023,356840,361988,367193,371644,376450,382477,390368,397749,404492,410441,416172,420345,423476,426056,429123,432225,435777,439107,442117,443077,443396,443976,446025,448734,451457,454476,457704,460924,463745,466428,469201,471328,473722,476810,481356,485974,490142,494472,498590,501582,503342,504357,506141,507543,509347,510836,513867,517390,522259,526713,530975,533912,537003,539580,542912,545308,548568,551761,556264,560195,564634,568345,571544,573637,575416,577662,579433,581033,582353,583586,584845,585469,585265,584821,584608,585562,586881,587620,588124,588131,588855,589298,590425,592521,595712,599434,603593,608145,612825,615184,615437,615247,617721,624123,633083,644453,656237,667686,678494,689877,703302,718878,734702,747479,754466,757117,759451,764592,772801,787761,809379,836573,861375,879608,889602,889925,881928,868813,857024,848071,841460,834367,829274,827494,830610,837276,846607,857815,869540,880869,890163,896559,899934,902199,San Diego,CA,California,32.8313,-117.1222,3046560,1639.7
395148,18,Tampa,"Tampa, FL",city,FL,97759,97887,98089,98598,99275,100030,100739,101492,102280,103061,103811,104562,105253,105967,106621,107366,108076,108825,109613,110432,111309,112176,113065,113999,114925,115786,116641,117561,118540,119513,120475,121507,122524,123518,124493,125549,126624,127716,128797,129985,131250,132493,133768,135048,136385,137784,139112,140438,141556,142692,143960,145432,147073,148934,151186,153733,156362,158712,160865,162964,165242,167783,170555,173890,177328,180996,184723,188721,193067,197008,200688,203855,206745,209667,213014,216910,220096,222524,223936,225438,226178,226194,225322,223722,222606,221853,221419,220804,219842,218240,215676,212563,209454,206243,203431,200224,197126,193513,190235,186981,183809,180719,177666,174536,171347,168095,164590,161188,158088,155269,152694,149895,147434,145077,143154,141145,139304,137738,136918,136295,136020,135803,135629,135390,135101,134718,133927,132829,131385,129939,128394,127123,125679,123992,122303,120586,119126,117634,116352,115224,114410,114097,113990,113917,113590,113536,113720,114301,114921,115519,116065,116450,116853,117460,118449,119877,121323,122686,124066,125612,127518,129336,131085,132663,134129,135740,137207,138755,139963,141220,142320,143331,144322,145106,145996,146718,147498,148213,149123,150265,151350,152310,153153,154135,155179,156206,157439,158819,160367,161972,163621,165326,166901,168479,169801,171210,172409,173643,174755,176015,177580,179305,181057,182604,183965,185282,186639,188083,189344,190689,192072,193655,195163,196639,198204,199883,201337,202547,203781,205098,206361,207360,208571,209802,211032,211983,213032,214203,215405,216480,217263,217966,218488,219215,219986,220943,221734,222665,223867,225402,227575,229650,231526,232568,233044,233470,234361,236126,238756,241786,245367,248977,252913,257120,261783,266732,272226,278552,285122,290950,295738,300182,305243,310676,317532,325445,334859,344971,354883,363756,369758,372621,372502,371006,368782,366211,363502,361424,360434,360314,360992,362499,364223,365961,367112,368206,369008,369813,370474,Tampa,FL,Florida,27.9945,-82.4447,2861173,1320.9
394530,19,Denver,"Denver, CO",city,CO,182362,183279,184214,186280,188481,190746,192925,195224,197715,200212,202703,205072,207460,209654,211871,214019,216052,217696,219265,220788,222273,223528,224587,225374,225787,226206,226909,227832,228822,229573,230270,230666,231085,231526,232023,232337,232422,232458,232759,233045,233134,232977,232913,232931,233125,233368,233919,234510,234936,235109,235284,235737,236348,236952,237479,237985,238225,238507,238727,239351,240047,240571,240942,241211,241693,242050,242461,242788,243055,243398,243744,244187,244624,244858,245074,245162,245515,245762,245788,245773,245394,244910,244263,243910,243634,243044,242604,242418,242693,242931,243095,243051,242587,241717,240501,238947,237530,236303,235417,234584,233702,232964,231856,230768,229840,229199,228543,227726,226889,226397,226212,226134,226108,226004,225713,225409,225177,225242,225321,225539,226158,227176,228131,228520,228327,227639,226710,225546,224309,223052,222015,221170,220461,219647,218788,218112,217160,216342,215564,215197,215049,214975,214977,214951,215088,215360,215652,215823,216283,217410,219195,221462,224055,226646,229110,231278,233433,235414,236960,238340,239899,242087,244628,247252,249752,252076,254100,255938,257506,259073,260443,262049,263749,265594,267507,269437,271778,274335,277236,280404,284011,288074,291952,295538,298857,302096,305424,308714,312146,315358,318505,321521,324621,327625,330607,333782,336799,339606,341898,343682,345221,347091,349688,352932,356106,359484,362853,366275,369063,370940,371842,372408,373311,374913,377125,379902,382933,385981,388899,391467,393936,395652,397424,398706,400030,401002,401904,403019,404544,406787,409190,411182,411987,412365,412511,413135,413843,415123,416926,419029,421319,423999,427238,430407,431760,431757,431621,433280,437242,442729,448992,454987,460626,467144,475480,485352,495866,505858,513605,518437,520886,523570,527693,533109,541143,552182,565914,579129,589302,594900,594516,589267,581693,575650,571132,567366,563265,559722,556851,555391,555546,557331,559818,562417,564668,566382,567044,567145,566691,Denver,CO,Colorado,39.762,-104.8758,2687458,1792.9
394358,20,Baltimore,"Baltimore, MD",city,MD,138331,138402,138590,138986,139525,140115,140694,141363,142036,142752,143314,143858,144349,144780,145110,145553,146112,146888,147718,148725,149769,150732,151562,152375,153315,154391,155462,156531,157809,159336,161014,162706,164384,166082,167748,169447,171032,172546,174018,175651,177413,179468,181722,184135,186511,188854,191142,193441,195612,197683,199662,202069,205069,208527,211898,215725,219657,223722,227569,231207,234585,237298,240198,243672,247827,252502,257579,263046,267579,271550,274634,277794,280507,283348,286131,289331,292414,295377,297777,299264,300405,301040,301263,301047,300981,301356,301860,302321,302617,302807,302723,302606,302282,301705,300159,298246,296519,295596,295001,293797,292069,289839,287215,284216,281193,278440,276212,273926,271675,269522,267493,265268,262617,260367,258639,257457,256080,254836,253758,252955,252421,252059,251891,252092,252567,252791,252251,250524,248315,245975,243777,241505,239537,238199,237385,236438,235498,234593,233486,232101,230597,229465,228445,227662,226835,226735,227252,228496,229517,230179,230585,230808,231356,231823,232771,233551,234761,235948,237150,238272,239632,241008,242015,242524,243017,243675,244655,245799,247002,248124,249292,250511,251526,251882,251794,251643,251835,252068,252501,252672,252561,252371,252576,253223,253863,254122,254347,254547,255055,255661,256505,257438,258289,258669,258463,258419,258681,259414,260007,260303,260603,261082,262108,263311,264458,265348,265976,266816,267511,267869,267848,267860,268357,269070,269994,271042,272199,273223,274402,275213,275991,276286,276931,277511,278154,278384,278694,278959,279520,280453,281847,283315,284276,284842,285167,285508,285710,285927,286565,287632,288991,290375,291847,293233,293748,293592,293581,294669,297121,300326,304100,307728,311087,314675,318623,322858,326980,330651,333237,334453,334439,334562,335361,337161,339949,343267,347133,351005,354671,357453,358216,357120,355039,353809,353246,353386,353984,355090,356535,358298,360500,362902,364770,366123,366857,367367,367521,367623,367860,Baltimore,MD,Maryland,39.3051,-76.6144,2196524,2788.2
